amount,amount_deviation,new_payee,transaction_velocity,unusual_hour,location_change,new_device,suspicious
632.92,-0.1444,0,1,0,0,0,0
15253.6,3.5798,0,4,0,0,0,0
7725.27,1.0922,1,1,0,1,0,1
3809.37,0.0602,0,1,0,0,0,0
2124.69,-0.2366,0,1,0,0,0,0
10130.2,1.4116,0,4,0,0,0,0
3095.76,-0.2073,0,1,1,0,0,0
1528.05,-0.0422,1,0,0,0,0,0
2697.21,-0.1913,0,1,0,0,0,0
651.79,0.2656,0,1,0,0,0,0
3497.57,0.0646,0,0,0,0,0,0
3609.13,0.2931,0,0,0,0,0,0
7398.67,0.8367,0,1,0,1,0,0
4850.98,0.0638,1,0,0,0,0,0
6262.58,0.391,0,2,0,0,0,0
1449.38,-0.1335,0,1,0,0,0,0
4352.86,0.0475,0,0,0,0,0,0
5617.84,0.1341,0,6,0,0,0,0
3275.8,-0.2472,0,3,0,0,0,0
1230.04,-0.3357,0,1,1,0,0,0
7049.72,0.5555,0,0,0,0,0,0
4654.84,-0.0178,0,3,0,0,0,0
1591.99,0.3179,0,6,0,0,0,0
3340.45,0.0997,0,1,0,0,1,0
3574.56,0.1933,0,3,0,0,0,0
4046.11,-0.0241,0,0,0,0,0,0
2725.97,-0.0626,0,0,0,0,0,0
1391.8,-0.4594,0,0,0,0,0,0
1974.1,-0.2409,0,0,0,1,0,0
5286.62,1.1501,1,1,0,0,0,0
4739.99,0.1003,0,3,0,0,0,0
1873.99,0.1512,0,2,0,0,0,0
781.46,0.1047,0,2,0,0,0,0
2967.3,0.4099,0,2,0,0,0,0
4165.44,0.1254,0,0,0,0,0,0
2939.84,1.4488,0,0,0,0,0,0
5709.79,1.9799,0,0,0,0,0,0
3662.94,0.1754,0,2,0,1,0,0
3336.26,0.0939,1,1,0,0,0,0
5960.12,0.2947,0,3,0,0,0,0
2150.66,-0.0724,0,0,0,0,0,0
2530.3,-0.0891,0,0,0,0,0,0
2367.99,-0.3204,0,0,0,0,0,0
3371.54,-0.1848,0,0,0,0,1,0
1562.16,0.0024,0,0,0,1,0,0
4897.67,0.107,0,0,0,0,0,0
3663.11,0.0697,0,0,0,0,0,0
4823.21,-0.0275,0,1,0,0,0,0
4093.83,0.1944,0,0,0,0,0,0
4361.72,0.923,0,0,1,0,0,0
1581.28,-0.2961,0,1,0,0,1,0
2076.14,1.1079,0,4,0,1,0,0
699.48,-0.0288,0,0,0,0,0,0
10829.0,2.8265,0,1,0,0,0,1
3473.87,-0.0916,0,2,0,0,1,0
4957.8,0.5087,0,3,0,0,0,0
2255.9,0.7132,0,1,0,0,0,0
5640.55,0.4643,0,0,0,0,0,0
2807.89,0.0628,0,2,0,0,0,0
3124.05,-0.0211,0,1,0,0,0,0
3546.32,-0.2133,0,0,0,0,0,0
3817.71,0.3022,0,2,0,0,0,0
3640.26,0.1502,0,0,0,0,0,0
529.03,-0.3826,0,1,0,0,0,0
2617.3,0.1483,0,1,0,0,0,0
1028.61,-0.3858,0,3,0,0,0,0
9887.51,1.9614,0,1,0,0,0,0
7472.01,2.974,0,0,0,0,0,0
767.56,-0.3776,0,0,0,0,0,0
5039.79,0.5004,0,5,1,0,1,1
2518.38,-0.0438,0,0,0,0,0,0
1258.54,0.6072,1,3,1,0,0,0
3236.93,-0.1079,0,0,0,0,0,0
5171.33,0.2037,0,2,0,0,0,0
1166.7,0.0057,1,0,0,0,0,0
6548.0,0.3607,0,2,0,0,0,0
5563.79,1.0534,0,2,0,0,0,0
2760.0,0.3386,0,3,1,0,0,0
3305.37,0.5056,0,0,0,0,0,0
4375.31,-0.004,0,3,0,0,0,0
654.59,-0.2282,0,0,0,0,0,0
3156.58,-0.2646,0,0,0,0,0,0
2267.76,0.4778,0,1,1,1,0,1
4198.84,1.5804,0,0,0,0,0,0
2104.54,1.8137,1,2,0,0,1,1
4649.62,0.1566,0,0,0,0,0,0
8149.92,1.4888,0,1,0,0,0,0
1779.44,0.324,0,4,1,0,0,1
10668.81,1.4192,1,1,0,0,0,0
3047.8,0.0058,0,0,1,0,0,0
3639.74,0.9483,0,0,0,0,0,0
5131.53,0.1476,0,1,0,0,0,0
2987.25,0.0485,0,6,0,0,0,0
1244.55,-0.0958,0,0,0,0,0,0
7854.96,3.0888,0,0,0,0,0,0
3984.72,1.4114,0,1,0,0,0,0
1988.14,-0.0945,0,0,0,1,0,0
5471.8,0.1763,0,0,0,0,0,0
4833.62,0.0263,0,0,0,0,0,0
3321.93,0.1206,0,2,0,0,0,0
2070.46,-0.0517,0,0,0,0,1,0
3080.25,-0.2334,0,2,0,0,0,0
2357.83,-0.2821,0,0,1,0,0,0
621.37,-0.2201,0,2,0,0,0,0
2458.93,-0.2386,1,0,0,0,1,0
10093.05,1.5725,0,1,0,0,0,0
1000.87,-0.1375,0,0,0,0,0,0
4927.76,0.1315,0,1,0,1,0,0
1443.86,0.6613,0,0,0,0,0,0
12958.39,2.7978,0,0,1,1,0,1
3189.08,0.1912,0,2,0,0,0,0
4893.87,0.4286,0,0,1,0,0,0
7698.05,0.9518,0,0,0,0,0,0
1654.82,0.1804,0,1,0,1,0,0
7823.81,1.5949,0,0,0,0,0,0
2815.16,-0.1962,0,1,0,0,0,0
1230.34,-0.4873,0,0,0,0,0,0
438.28,-0.2403,0,0,0,0,0,0
9609.85,2.4047,0,3,0,1,1,1
3366.86,0.0729,0,0,0,0,0,0
1250.03,0.2494,0,0,0,0,0,0
1042.89,-0.1247,0,1,0,0,0,0
604.52,0.0995,0,3,0,0,0,0
6055.09,0.4819,1,0,0,1,1,0
3694.23,0.3154,0,1,0,0,0,0
4034.49,-0.0363,0,2,0,0,0,0
2389.23,-0.048,0,5,1,1,0,0
5629.35,2.2683,0,0,0,0,0,0
6662.71,1.6953,0,2,1,0,0,0
716.43,-0.1387,0,0,0,1,1,0
4022.87,0.1611,0,0,0,0,0,0
4351.24,-0.1295,0,1,0,0,0,0
1876.77,-0.5508,0,1,0,0,0,0
5299.62,0.0865,0,0,0,0,0,0
22586.04,3.9559,0,1,1,0,0,0
1503.0,0.1419,0,1,1,0,0,0
4675.18,3.8881,0,0,0,0,0,0
15131.53,2.6537,1,0,0,1,1,1
17728.78,2.5577,1,0,0,0,1,0
3511.23,-0.026,1,0,1,0,0,0
2511.66,0.2064,0,0,0,0,0,0
2542.68,-0.1047,0,0,0,1,0,0
4170.85,0.1017,0,0,0,0,0,0
3621.92,1.0556,0,0,0,0,0,0
2008.74,0.0762,0,0,1,0,0,0
3055.19,-0.1028,0,0,0,0,0,0
2941.5,0.0679,0,2,0,0,0,0
3974.68,-0.1621,0,3,0,0,0,0
417.65,-0.2079,1,7,0,0,0,0
2769.3,-0.2109,0,0,0,0,0,0
3254.12,-0.0862,1,1,0,0,0,0
3790.77,0.0226,0,2,0,0,0,0
2991.72,-0.3868,0,6,0,0,0,0
472.91,-0.132,1,0,0,0,0,0
5576.43,1.9574,0,0,0,0,0,0
3576.1,0.3152,0,2,0,1,0,0
1518.13,-0.1443,1,1,0,0,1,0
592.59,-0.1918,0,3,0,0,0,0
3915.77,0.0511,0,0,0,0,0,0
4243.35,-0.0974,0,0,0,0,0,0
2919.28,0.1297,0,4,0,0,0,0
4462.24,0.0345,0,1,0,0,0,0
1815.56,-0.473,0,0,1,0,1,0
1998.87,-0.0064,0,0,0,0,0,0
1922.16,0.1229,0,2,0,0,0,0
3591.32,-0.0753,0,1,0,0,0,0
7597.03,1.2438,0,1,0,0,0,0
6259.8,0.2721,1,0,0,0,0,0
3784.13,0.2126,0,0,0,0,0,0
5491.97,0.1077,1,0,0,0,0,0
3347.87,-0.0589,0,0,1,0,0,0
1416.41,-0.3188,0,0,0,0,0,0
1498.3,0.1941,0,2,1,0,0,0
3525.04,0.3238,0,0,0,0,0,0
2112.14,0.1159,0,0,0,0,0,0
2330.68,-0.0967,0,0,0,0,0,0
666.44,-0.3517,0,0,0,0,0,0
6040.59,0.222,0,2,0,0,0,0
730.08,-0.0038,0,4,0,0,0,0
10045.86,1.7098,0,0,0,0,0,0
10152.23,2.025,1,4,0,0,1,1
2720.98,0.1403,0,0,0,0,0,0
3085.81,0.1163,0,0,0,0,1,0
698.26,-0.2452,0,4,0,0,0,0
931.11,-0.2495,0,0,1,0,0,0
6117.72,0.2911,1,3,0,0,0,0
1449.51,-0.0535,0,3,0,0,0,0
2914.06,0.5143,0,2,0,0,0,0
4722.11,0.3311,0,0,0,0,0,0
3411.42,0.2444,0,1,0,0,0,0
5187.92,0.1956,0,3,0,0,0,0
5426.71,0.3003,0,0,0,0,0,0
1219.58,0.0131,0,0,0,0,0,0
8669.25,1.5589,0,4,0,0,0,0
3048.28,0.1932,1,0,0,0,0,0
2102.89,-0.0201,0,2,0,0,0,0
4737.47,-0.0515,0,0,0,0,0,0
1275.79,0.0098,0,2,0,0,0,0
1991.97,-0.1765,0,2,1,0,0,0
2687.63,-0.1988,0,1,0,0,0,0
643.49,-0.2523,0,0,0,0,0,0
3807.89,0.3406,0,1,0,0,0,0
26501.9,5.7183,1,3,0,1,1,1
2236.8,0.1469,0,0,1,0,0,0
779.3,0.0287,0,1,0,0,0,0
11781.32,1.6896,0,0,0,0,0,0
9008.91,3.8488,0,0,0,0,0,0
4854.69,-0.0156,1,3,0,0,0,0
885.82,-0.0159,1,3,0,0,0,0
3441.75,-0.0406,0,3,0,0,0,0
3179.24,0.0884,0,0,0,0,0,0
2963.1,0.0167,0,0,0,0,0,0
3679.58,0.1425,0,0,0,0,1,0
2871.47,-0.1216,0,6,0,0,0,0
4789.01,0.0897,0,4,0,0,0,0
859.75,0.2785,0,0,0,0,0,0
3402.06,0.1802,0,0,0,0,0,0
4474.24,0.109,0,0,1,0,0,0
953.48,-0.1714,0,0,0,0,0,0
9423.05,1.979,0,1,0,0,0,0
1416.52,0.3401,0,1,0,0,0,0
6873.22,1.7518,0,0,0,0,0,0
8695.45,1.6688,0,2,0,0,0,0
1537.6,-0.3845,0,0,0,0,0,0
6492.64,0.5698,0,3,1,0,0,1
1395.53,0.4473,0,0,0,1,0,0
1720.51,0.2582,0,5,0,0,0,0
3836.6,0.5715,0,1,0,0,0,0
11153.39,1.8215,0,0,0,0,0,0
14833.26,3.0575,0,5,0,0,0,0
2769.93,-0.0123,0,0,0,0,0,0
1483.09,0.236,0,2,0,0,0,0
3769.83,-0.1405,0,1,0,1,0,0
1415.86,-0.1034,0,2,0,0,0,0
9455.14,1.8792,0,0,1,0,0,0
1569.89,0.3254,0,1,0,0,0,0
3662.7,-0.1136,0,0,1,0,0,0
6467.82,1.3586,0,0,0,0,0,0
3905.94,0.2849,0,0,0,0,0,0
1911.69,0.1426,0,0,0,0,0,0
3934.51,0.0414,0,3,0,0,0,0
8500.27,1.0403,0,0,0,0,1,0
1497.13,0.2902,0,3,0,1,0,0
8701.79,1.6064,0,0,0,0,0,0
1954.22,0.1266,0,0,0,0,0,0
4440.71,0.2077,0,5,1,0,0,0
3968.79,0.0577,0,0,0,0,0,0
18138.4,3.2524,0,2,0,0,0,0
8664.26,1.4859,0,3,0,0,0,0
2534.23,0.3991,0,0,1,0,0,0
2663.24,-0.2274,0,0,0,0,0,0
6993.08,0.5133,0,1,0,0,0,0
2978.2,0.0508,0,4,0,0,0,0
4826.58,0.0869,0,1,0,0,1,0
9031.63,0.8833,0,2,0,0,0,0
2809.05,0.0337,0,1,0,0,0,0
3816.41,0.0929,0,3,0,0,0,0
2898.55,-0.2376,1,0,0,0,0,0
1765.71,-0.1603,0,2,0,0,0,0
3706.97,-0.1523,0,0,0,0,0,0
3031.64,-0.1702,0,5,0,0,1,0
7848.12,0.7267,0,0,0,0,0,0
6208.99,0.2751,0,0,0,0,1,0
1953.59,0.6186,0,1,0,0,0,0
2122.5,0.9233,0,1,0,0,1,0
2815.51,-0.3625,0,3,0,0,0,0
3184.7,0.084,0,1,1,0,0,0
1588.48,0.0734,0,1,0,0,0,0
4197.61,0.1828,0,1,0,0,0,0
1245.72,-0.5222,0,6,0,0,1,0
6527.77,1.3362,0,3,0,0,1,0
4036.2,0.2004,0,2,0,0,0,0
3534.39,0.0177,0,1,0,0,0,0
4605.78,-0.0678,0,3,0,0,0,0
5121.99,0.0264,0,1,0,0,0,0
4958.73,0.0064,0,0,0,0,0,0
37177.3,7.3652,0,2,1,0,0,1
3194.85,-0.0218,0,0,1,0,0,0
1821.98,-0.0041,0,1,0,0,0,0
2034.56,0.4252,0,0,0,1,0,0
419.75,-0.2971,0,0,0,0,0,0
1499.49,-0.2002,0,0,0,0,0,0
4595.78,-0.0012,0,0,0,0,0,0
1255.88,-0.1223,0,2,0,0,0,0
2847.35,0.3098,0,0,0,0,0,0
865.47,0.1274,0,3,0,0,1,0
724.75,-0.1855,0,3,0,0,0,0
1828.07,0.0107,0,2,0,0,0,0
3759.25,1.4634,0,2,0,0,0,0
5707.09,0.3039,0,0,0,0,0,0
2963.03,0.7807,0,0,0,0,0,0
4107.82,1.8581,0,0,0,0,0,0
19849.65,3.0827,0,0,0,0,0,0
1314.97,0.8715,0,2,0,0,0,0
4697.23,0.5406,0,1,1,1,0,0
3212.18,-0.0494,0,2,0,0,0,0
815.57,0.0105,0,0,0,0,0,0
2301.91,0.0572,0,3,0,0,0,0
8103.04,0.8135,0,0,1,0,0,0
2114.48,-0.2031,0,0,0,0,0,0
4288.11,0.2493,0,1,0,0,0,0
6978.45,0.5075,0,0,1,0,0,0
2080.69,1.5065,0,1,1,0,0,0
1851.51,-0.3413,0,1,0,0,0,0
4313.55,0.2875,0,3,0,0,1,0
5573.55,1.8644,0,0,0,0,0,0
9979.55,1.2102,1,0,0,0,0,0
814.75,0.0405,0,0,0,0,0,0
5313.41,0.3582,0,7,0,0,0,0
1843.68,-0.0596,0,1,0,0,0,0
3784.76,-0.0221,0,3,0,0,0,0
4786.79,0.0508,0,0,0,0,0,0
606.5,-0.0332,0,0,0,1,0,0
4634.78,-0.0525,0,0,0,0,0,0
2491.38,-0.3204,0,7,1,0,0,0
1252.48,-0.1113,0,0,0,0,0,0
10284.24,1.1968,0,3,0,0,0,0
4204.78,1.5325,0,1,0,0,0,0
3450.84,0.1765,1,3,0,0,0,0
1968.28,-0.2269,0,2,0,0,0,0
7441.73,1.6704,0,3,1,0,0,0
1375.67,-0.2143,0,1,0,0,0,0
872.5,-0.4494,0,0,0,1,0,0
6045.31,0.2203,0,0,0,1,0,0
1804.83,0.3334,0,0,0,0,0,0
1355.36,0.196,0,0,0,0,0,0
1481.34,0.235,0,0,0,1,0,0
1548.33,-0.3813,0,0,0,0,0,0
3614.17,0.1019,0,0,0,0,0,0
5260.73,0.1611,0,0,1,0,0,0
2523.34,0.3652,0,0,0,0,0,0
2792.71,-0.2401,0,1,0,0,0,0
4394.81,0.3443,0,4,0,0,0,0
2490.74,-0.4261,0,0,0,0,0,0
1082.51,0.0278,0,1,0,0,0,0
2919.58,0.2991,1,2,0,0,0,0
1592.27,-0.229,0,3,0,0,0,0
2554.97,-0.1729,0,0,1,0,1,0
2091.44,0.4637,0,0,0,0,0,0
3798.15,-0.0432,0,0,0,0,0,0
2313.46,1.163,0,2,0,0,0,0
2641.85,0.0563,1,0,0,0,0,0
1451.48,0.2858,0,0,0,0,0,0
2392.4,0.0662,0,3,0,0,0,0
11176.04,1.9391,0,1,0,1,0,0
2659.58,-0.1484,0,2,0,0,0,0
1101.88,0.2248,0,0,0,0,0,0
4136.21,0.0778,0,4,1,0,0,0
13587.89,3.2624,0,0,0,1,0,1
1801.87,-0.0447,0,0,0,0,0,0
5545.28,0.1394,0,3,0,0,0,0
756.22,0.0865,0,0,0,0,0,0
2119.53,-0.0075,0,2,0,0,1,0
4904.48,0.1805,0,1,1,0,0,0
4689.01,0.3269,0,0,0,0,0,0
1272.13,-0.4214,0,2,0,0,0,0
3618.49,0.2922,0,1,0,0,0,0
1316.25,0.1218,0,0,1,0,0,0
2513.59,0.1396,1,1,0,0,0,0
2424.4,-0.213,0,0,0,0,1,0
4712.36,0.0925,0,1,0,0,0,0
2048.28,-0.3887,0,0,0,0,0,0
4001.5,-0.0634,0,1,0,0,0,0
3414.61,0.3099,0,1,0,1,0,0
2068.61,0.3099,0,3,0,1,0,0
907.87,-0.008,0,0,0,0,0,0
4253.63,0.8255,0,3,1,0,1,1
3926.0,-0.0445,0,0,1,0,0,0
2304.94,0.0158,0,0,0,0,0,0
4822.24,0.3619,0,0,0,1,0,0
1676.4,0.0334,1,2,0,0,0,0
1991.15,1.6782,0,7,1,0,0,0
4617.27,0.1339,0,0,0,0,0,0
1261.0,0.0917,1,0,0,0,0,0
4824.35,-0.0052,1,1,0,0,0,0
5652.64,0.88,1,1,0,0,0,0
10192.18,3.0214,0,0,0,1,0,0
16357.91,2.619,1,1,0,0,0,0
5507.55,0.4739,0,1,0,0,0,0
3848.33,-0.0402,0,0,0,0,0,0
2871.14,-0.0321,0,0,0,0,0,0
1946.8,0.2539,0,0,0,0,1,0
552.68,-0.1003,0,2,0,1,0,0
841.95,0.1623,0,7,0,0,0,0
1141.58,-0.0971,0,0,0,0,0,0
2725.42,-0.0896,0,0,0,0,0,0
3786.32,-0.1214,0,0,0,0,0,0
1968.44,-0.0924,0,0,1,0,0,0
1752.6,-0.0663,1,0,0,0,0,0
3418.97,0.0621,0,0,0,0,0,0
2249.4,0.4367,0,0,0,0,0,0
4142.22,-0.0656,0,0,0,0,0,0
3539.53,0.1237,0,0,1,0,0,0
2499.14,0.3549,0,1,0,1,0,0
6691.89,0.6094,0,2,0,0,0,0
12036.53,1.9674,0,1,0,0,0,0
6118.02,0.618,0,2,0,0,0,0
1943.96,-0.1587,0,1,0,0,0,0
1487.71,0.9625,0,0,0,0,0,0
3389.38,2.9915,0,1,0,0,0,0
3524.12,-0.2816,0,0,0,0,0,0
777.99,0.1957,0,0,1,0,0,0
12304.6,2.1531,0,0,0,0,0,0
10791.78,2.3706,0,0,0,0,1,0
13986.19,2.7049,0,5,0,0,0,0
1630.53,0.1024,0,2,0,0,0,0
6868.66,0.4246,0,2,0,0,0,0
2856.44,0.3628,0,3,0,0,0,0
8226.86,1.019,0,5,0,0,0,0
2736.7,1.6945,0,1,0,0,0,0
4859.88,0.3684,0,1,0,0,0,0
1810.62,-0.1353,0,4,0,0,0,0
1812.52,-0.0907,0,3,0,0,0,0
3348.93,0.035,0,2,0,0,0,0
3826.35,0.2399,0,1,0,0,0,0
2858.68,0.2246,0,0,0,0,0,0
3637.25,0.0417,0,0,1,0,0,0
13777.26,3.633,0,0,0,0,0,0
9254.18,1.9541,0,1,0,0,0,0
2239.1,0.5545,0,1,0,0,0,0
11424.56,5.6482,0,7,0,0,0,1
3078.54,-0.1963,0,5,0,0,0,0
6204.45,0.4078,0,0,0,0,0,0
5782.8,0.1687,0,2,0,0,0,0
998.71,0.1206,0,2,0,0,0,0
1360.74,-0.375,0,2,0,0,0,0
3221.85,0.0237,0,0,0,0,0,0
2698.33,0.8841,0,0,0,0,0,0
8491.68,2.7693,0,0,0,0,0,1
3992.1,0.1789,0,1,0,0,0,0
2286.47,-0.0744,0,6,0,0,0,0
2772.59,-0.0069,0,1,0,0,0,0
3917.35,0.0196,0,1,0,0,0,0
4240.55,0.3567,0,0,0,1,0,0
1885.99,1.2442,0,2,0,0,0,0
9758.31,1.9674,1,3,0,0,0,0
3036.05,-0.1251,1,2,0,0,0,0
1718.4,-0.1383,0,0,0,0,0,0
1231.5,-0.1794,1,1,0,0,1,0
3180.24,1.7165,0,2,0,0,0,0
1234.33,-0.2953,0,1,0,0,1,0
1565.26,0.2276,0,0,0,0,0,0
2914.33,-0.0055,0,0,0,0,0,0
5567.73,0.5322,0,5,0,0,0,0
1705.02,1.3108,0,0,0,0,0,0
829.38,-0.1016,0,1,0,0,1,0
1877.29,0.1224,0,0,0,0,0,0
1290.37,-0.1089,0,3,0,0,0,0
959.05,-0.0964,0,0,0,0,1,0
4186.41,-0.0229,0,1,0,0,0,0
3623.63,0.3735,0,0,0,0,0,0
3917.54,0.0371,0,0,0,0,0,0
2614.33,1.1005,0,0,0,0,1,0
2031.1,-0.4596,1,0,0,0,0,0
2377.25,0.0161,0,0,0,0,0,0
2585.29,1.1102,0,0,0,0,0,0
2123.49,-0.0405,0,1,0,0,0,0
5557.6,0.2285,0,0,0,0,0,0
5327.14,0.6618,0,1,1,0,0,0
4111.13,0.5542,0,4,0,0,0,0
7595.06,1.3243,0,5,0,0,0,0
2280.34,-0.3997,0,0,1,0,0,0
4003.58,-0.1396,1,0,0,1,0,0
2931.48,-0.0269,0,5,1,0,1,0
1475.87,-0.1023,0,2,0,0,0,0
2166.88,0.3259,0,0,0,0,0,0
12257.19,1.7615,0,0,0,0,0,0
1305.61,-0.1401,0,1,0,0,0,0
3870.54,-0.0137,0,3,0,0,0,0
1316.27,-0.0589,0,5,0,0,0,0
4236.47,0.1573,0,1,0,0,0,0
1271.53,0.0442,0,1,0,0,0,0
3694.28,0.1702,0,0,0,1,0,0
1199.45,-0.0897,0,0,0,0,0,0
7582.33,2.0735,0,1,0,0,0,0
3668.44,1.5402,0,0,0,0,0,0
3721.31,0.556,0,4,0,0,0,0
2623.05,-0.426,0,0,1,0,0,0
4205.01,0.2811,0,1,0,0,0,0
7938.72,1.5927,0,2,0,0,0,0
1760.66,-0.1251,0,0,0,0,0,0
9148.22,1.6314,0,0,1,0,0,0
4359.64,-0.0612,0,0,0,0,0,0
4914.48,1.346,1,1,1,0,0,0
1644.03,-0.2535,0,1,0,0,0,0
3449.55,0.176,1,1,0,0,0,0
2226.23,-0.3148,0,1,0,0,0,0
2140.68,-0.3683,0,0,0,0,0,0
2947.0,-0.0763,0,1,0,0,0,0
4247.08,-0.0564,0,0,0,0,0,0
2839.65,-0.2777,0,5,0,0,0,0
1561.58,0.0729,0,0,0,0,0,0
1077.11,0.1608,0,1,0,0,0,0
1149.29,-0.0768,1,1,0,0,0,0
5738.52,1.9281,0,3,0,0,0,0
1838.02,-0.0816,0,0,0,0,0,0
8298.59,3.7186,0,1,0,0,0,0
1980.3,0.2457,0,2,1,0,0,0
2523.92,-0.1865,0,3,0,0,0,0
870.41,-0.1428,0,2,0,0,0,0
4821.78,0.235,0,3,0,0,1,0
11233.07,3.7063,1,0,1,0,0,0
5000.15,0.0326,0,0,0,0,0,0
1144.64,-0.1483,0,1,1,1,0,0
699.53,0.0784,1,1,0,0,0,0
1461.73,0.4209,0,0,0,0,0,0
5194.49,0.1804,1,0,0,0,0,0
1725.86,1.8461,0,5,0,0,0,0
6200.53,1.0807,0,6,0,0,0,0
2640.05,-0.1389,0,3,0,0,0,0
1867.01,-0.124,0,0,0,0,0,0
2549.68,0.235,0,1,0,1,0,0
3211.73,-0.1312,0,4,1,0,0,0
3165.02,-0.1509,0,0,0,0,0,0
3514.53,0.0093,0,2,0,0,1,0
2842.98,-0.1472,0,2,0,0,0,0
3432.1,0.4497,0,3,0,0,0,0
2987.87,-0.1669,0,2,0,0,0,0
2098.39,-0.3122,0,2,0,0,0,0
1698.8,-0.1849,1,4,0,0,0,0
6543.3,0.36,0,0,0,0,0,0
4386.32,-0.0421,0,2,0,0,0,0
5595.6,1.4966,1,0,0,0,0,0
3166.0,0.0275,0,0,0,0,0,0
2639.23,0.1638,0,1,1,0,0,0
1567.53,-0.0868,0,3,0,0,0,0
2330.66,-0.0938,0,0,0,0,0,0
2285.04,0.1686,1,0,0,0,0,0
1528.4,-0.0131,0,0,0,0,0,0
4477.76,2.6056,0,3,0,0,0,1
5572.34,2.8661,0,0,0,0,0,0
2021.08,0.2314,0,3,0,0,0,0
36402.47,8.6964,0,4,0,1,0,1
12072.9,1.551,0,6,1,0,1,1
2132.77,-0.1559,0,6,0,0,0,0
4789.7,-0.0138,0,0,0,0,0,0
6842.49,0.4905,0,0,0,0,0,0
3610.09,-0.1284,0,1,0,0,0,0
2916.24,-0.1523,0,0,0,0,0,0
2896.75,-0.0139,0,1,1,0,1,0
10081.07,1.6853,0,0,0,0,0,0
6552.88,0.4323,0,0,0,0,0,0
6760.13,0.4049,0,4,0,0,0,0
2691.33,0.0584,0,2,0,0,0,0
1041.88,-0.115,0,2,0,0,0,0
4195.93,0.1317,1,0,0,0,0,0
1579.0,-0.176,1,1,1,0,0,0
5444.39,1.4953,0,5,0,1,0,0
1448.22,-0.1577,0,0,0,0,0,0
3143.23,-0.2414,0,1,0,0,0,0
9833.58,1.2674,0,1,0,0,0,0
884.38,0.0805,0,3,0,0,0,0
2084.22,0.1935,1,3,0,0,0,0
2479.61,-0.2297,0,1,0,0,0,0
709.86,-0.3464,0,0,0,0,0,0
5050.24,1.5263,0,0,1,0,0,0
1255.75,0.5401,1,3,0,0,0,1
566.62,-0.0353,0,0,0,0,0,0
1902.74,-0.0742,0,2,0,0,0,0
2043.98,-0.1006,0,2,0,0,0,0
1142.34,-0.1307,0,0,0,0,0,0
7598.22,0.6902,0,0,0,0,1,0
2834.48,0.1503,0,0,0,0,0,0
2447.55,-0.3014,0,2,0,0,0,0
3536.54,0.4668,0,0,0,0,0,0
1912.84,0.2013,0,1,0,0,1,0
2938.27,0.0604,0,1,0,0,0,0
2566.75,-0.0959,0,1,0,0,0,0
3020.3,-0.0171,0,1,0,0,0,0
6400.52,0.5303,0,1,0,0,0,0
5429.97,0.1785,0,0,0,0,0,0
4424.87,-0.0982,0,4,0,0,0,0
4532.81,0.006,0,1,0,0,0,0
4621.84,0.1362,0,1,0,0,0,0
3427.29,0.0483,0,1,0,0,0,0
1798.11,-0.1374,0,4,0,0,0,0
4979.32,0.2782,0,2,0,0,0,0
4760.27,0.9079,0,1,0,1,1,1
2094.09,0.3948,0,1,0,0,0,0
3620.81,-0.1498,0,0,0,0,0,0
3321.01,0.366,0,0,0,0,0,0
2525.98,0.015,1,1,0,0,1,0
1304.75,0.0679,0,1,0,1,0,0
707.63,0.0102,0,0,0,0,0,0
3913.52,0.1733,0,0,0,0,0,0
2795.57,2.286,1,0,0,0,0,0
4552.87,0.022,0,1,0,0,0,0
3216.02,-0.2829,0,0,0,0,0,0
5056.11,0.1011,0,3,0,0,0,0
4948.9,0.0301,0,0,0,0,0,0
4868.74,0.1208,0,0,0,0,0,0
2050.44,-0.012,1,2,0,0,0,0
2467.83,-0.3653,0,0,0,0,0,0
3789.67,0.2029,0,2,1,0,0,0
8888.73,1.6984,0,1,0,0,0,0
4984.94,0.0559,0,0,1,0,0,0
2021.76,-0.0415,0,0,0,0,0,0
4921.33,0.0265,0,2,0,0,0,0
3513.56,-0.0735,0,3,0,0,0,0
2381.02,0.0035,0,2,0,0,0,0
1798.48,-0.2142,0,4,0,1,0,0
4380.17,1.1278,0,0,0,0,0,0
4536.56,0.1487,1,1,0,0,0,0
3640.9,0.3393,0,0,0,0,1,1
1416.36,0.1429,0,1,0,0,0,0
3362.2,-0.0044,0,0,0,0,0,0
5142.38,1.4879,0,7,0,0,0,1
2751.41,-0.2526,0,1,0,0,0,0
1985.22,-0.0447,0,1,0,0,0,0
3017.14,-0.1468,0,1,1,0,0,0
1050.77,0.1736,0,2,1,1,0,0
2381.74,0.9602,0,2,0,0,0,0
4645.14,-0.0505,0,2,0,0,1,0
2550.15,-0.1422,0,3,0,0,0,0
2239.5,-0.1233,0,1,0,0,1,0
2907.01,-0.168,0,1,0,0,0,0
2494.31,0.6968,0,2,1,0,1,1
606.47,-0.0778,0,2,0,0,0,0
1823.06,0.1117,1,0,0,0,0,0
3734.18,0.3225,0,2,0,0,0,0
4688.23,-0.0205,0,1,0,0,1,0
1541.23,0.1737,0,0,0,0,0,0
921.01,0.8391,0,1,0,0,1,0
1141.48,-0.1565,0,1,0,0,0,0
2143.16,0.0152,0,7,0,0,0,0
317.07,-0.39,0,3,0,0,0,0
1095.02,0.4078,0,0,0,1,0,0
5087.28,0.1331,0,3,0,0,0,0
